Portfolio,Open,High,Low,Close,Adj Close,Volume
Bitcoin,9140029297,9237573242,9041875977,9190854492,9190854492,16460547078
Bitcoin,9185581055,9217835938,9084837891,9137993164,9137993164,15735797744
Bitcoin,9145985352,9309754883,9104735352,9228325195,9228325195,15971550355
Bitcoin,9126090820,9162183594,8977015625,9073942383,9073942383,12903406143
Bitcoin,9072849609,9375474609,9058664063,9375474609,9375474609,17889263252
Bitcoin,9349161133,9360617188,9201815430,9252277344,9252277344,13839652595
Bitcoin,9253020508,9450335938,9249500000,9428333008,9428333008,19702359883
Bitcoin,9427994141,9431378906,9234999023,9277967773,9277967773,18000702524
Bitcoin,9241054688,9319418945,9197450195,9276500000,9276500000,14452361907
Bitcoin,9277205078,9306405273,9224292969,9243614258,9243614258,17519821266
Bitcoin,9238703125,9283841797,9171661133,9243213867,9243213867,18085038362
Bitcoin,9241897461,9275325195,9171933594,9192836914,9192836914,15844731575
Bitcoin,9191980469,9214312500,9088947266,9132227539,9132227539,15713967523
Bitcoin,9158005859,9201398438,9097632813,9185817383,9185817383,12939002784
Bitcoin,9187220703,9214270508,9137509766,9164231445,9164231445,13755604146
Bitcoin,9162514648,9407262695,9149389648,9374887695,9374887695,18069581956
Bitcoin,9375080078,9530518555,9319653320,9525363281,9525363281,16532254884
Bitcoin,9527141602,9610247070,9483003906,9581072266,9581072266,18146399002
Bitcoin,9680234375,10023807617,9652847656,9905166992,9905166992,20507998997
Bitcoin,9905217773,11298221680,9903969727,10990873047,10990873047,35359749590
Bitcoin,11017463867,11204327148,10632631836,10912823242,10912823242,28766551142
Bitcoin,10912953125,11304397461,10856141602,11100467773,11100467773,24617249715
Bitcoin,11099833008,11169356445,10895455078,11111213867,11111213867,22857247901
Bitcoin,11758764648,12034144531,11018129883,11053614258,11053614258,27410067336
Bitcoin,11043768555,11453079102,11012415039,11246348633,11246348633,20271713443
Bitcoin,11246203125,11385381836,11094145508,11205892578,11205892578,21250197042
Bitcoin,11203823242,11786617188,11158285156,11747022461,11747022461,24411254471
Bitcoin,11749871094,11902335938,11598713867,11779773438,11779773438,23400740340
Bitcoin,11737325195,11806056641,11548784180,11675739258,11675739258,17489608833
Bitcoin,11662256836,12045140625,11662256836,11878111328,11878111328,26114112569
Bitcoin,11881647461,11932710938,11195708984,11410525391,11410525391,27039782640
Bitcoin,11404596680,11748396484,11249605469,11584934570,11584934570,25064548486
Bitcoin,11588405273,11796396484,11216872070,11784137695,11784137695,27522199497
Bitcoin,11866685547,11934901367,11737188477,11892803711,11892803711,20583375490
Bitcoin,11895658203,12359056641,11806696289,12254402344,12254402344,28227687027
Bitcoin,12251895508,12335707031,11954525391,11991233398,11991233398,26043227672
Bitcoin,11990884766,12028923828,11687333008,11758283203,11758283203,24502851117
Bitcoin,11761500000,11900411133,11710063477,11878372070,11878372070,20175242945
Bitcoin,11679696289,11713429688,11559920898,11664847656,11664847656,18482062658
Bitcoin,11663689453,11807631836,11623250000,11774595703,11774595703,20681511755
Bitcoin,11773588867,11778299805,11189850586,11366134766,11366134766,26301509932
Bitcoin,11366894531,11530052734,11296993164,11488363281,11488363281,22466660958
Bitcoin,11485608398,11570786133,11185941406,11323397461,11323397461,23240415076
Bitcoin,11508713867,11715264648,11492381836,11711505859,11711505859,19760127945
Bitcoin,11713306641,11768876953,11598318359,11680820313,11680820313,22285928250
Bitcoin,11679316406,12067081055,11601128906,11970478516,11970478516,27311555343
Bitcoin,11964823242,11964823242,11290793945,11414034180,11414034180,28037405299
Bitcoin,11407191406,11443022461,10182464844,10245296875,10245296875,31927261555
Bitcoin,10280998047,10399153320,9916493164,10369563477,10369563477,33703098409
Bitcoin,10369306641,10414775391,9945110352,10131516602,10131516602,33430927462
Bitcoin,10134151367,10350542969,10017250977,10242347656,10242347656,24128292755
Bitcoin,10242330078,10503912109,10238135742,10363138672,10363138672,54406443211
Bitcoin,10452399414,10577214844,10224330078,10323755859,10323755859,36506852789
Bitcoin,10328734375,10800010742,10266008789,10680837891,10680837891,35453581940
Bitcoin,10677754883,10938631836,10656459961,10796951172,10796951172,32509451925
Bitcoin,10797761719,11100124023,10704884766,10974905273,10974905273,30769986455
Bitcoin,10973251953,11037420898,10774627930,10948990234,10948990234,38151810523
Bitcoin,11095870117,11095870117,10814477539,10938271484,10938271484,24699523788
Bitcoin,10934925781,10988304688,10380260742,10462259766,10462259766,28884999244
Bitcoin,10459624023,10568077148,10382726563,10538459961,10538459961,23621787804
Bitcoin,10539457031,10637847656,10185774414,10225864258,10225864258,22986733997
Bitcoin,10227479492,10765794922,10215205078,10745548828,10745548828,23017536742
Bitcoin,10752939453,10804732422,10643458008,10774426758,10774426758,18016880214
Bitcoin,10771641602,10949123047,10716676758,10721327148,10721327148,22720365389
Bitcoin,10712462891,10858939453,10665344727,10848830078,10848830078,20459870042
Bitcoin,10845411133,10856528320,10689670898,10787618164,10787618164,20759622010
Bitcoin,10785010742,10915843750,10493552734,10623330078,10623330078,27178227816
Bitcoin,10567919922,10700791016,10531342773,10684428711,10684428711,17546792792
Bitcoin,10688034180,10804000977,10646443359,10804000977,10804000977,19385191766
Bitcoin,10799778320,10803456055,10565197266,10621664063,10621664063,22264958686
Bitcoin,10619803711,10687268555,10591963867,10679136719,10679136719,17634388529
Bitcoin,10677625000,10939799805,10569823242,10923627930,10923627930,21962121001
Bitcoin,11296082031,11428813477,11288627930,11384181641,11384181641,19968627060
Bitcoin,null,null,null,null,null,null
Bitcoin,null,null,null,null,null,null
Bitcoin,11429047852,11539977539,11307831055,11429506836,11429506836,24103426719
Bitcoin,11426602539,11569914063,11303603516,11495349609,11495349609,24487233058
Bitcoin,11355982422,11483359375,11347578125,11483359375,11483359375,18283314340
Bitcoin,11495038086,11799092773,11408290039,11742037109,11742037109,23860769928
Bitcoin,11745974609,11999917969,11681480469,11916334961,11916334961,30915821592
Bitcoin,11913077148,13184566406,11900928711,12823689453,12823689453,43414712626
Bitcoin,12801635742,13161593750,12717093750,12965891602,12965891602,34729759598
Bitcoin,13108063477,13329183594,12910061523,13031173828,13031173828,24406920575
Bitcoin,13031201172,13225297852,12822382813,13075248047,13075248047,29461458313
Bitcoin,13075242188,13759668945,13060837891,13654218750,13654218750,33749878156
Bitcoin,13654214844,13837695313,12932250977,13271285156,13271285156,35867318895
Bitcoin,13271298828,13612047852,12980059570,13437882813,13437882813,56499499598
Bitcoin,13737032227,13808323242,13243160156,13550489258,13550489258,30771455468
Bitcoin,13550451172,13984981445,13325441406,13950300781,13950300781,29869951617
Bitcoin,13950488281,14218766602,13580471680,14133707031,14133707031,35116364962
Bitcoin,14133733398,15706404297,14102088867,15579848633,15579848633,40856321439
Bitcoin,15579729492,15903437500,15226839844,15565880859,15565880859,39837841971
Bitcoin,15479595703,15785136719,14865529297,15332315430,15332315430,34149115566
Bitcoin,15332350586,15450329102,15124959961,15290902344,15290902344,25574938143
Bitcoin,15290909180,15916260742,15290006836,15701339844,15701339844,29772374934
Bitcoin,15701298828,16305003906,15534771484,16276343750,16276343750,34175758344
Bitcoin,16276440430,16463177734,15992152344,16317808594,16317808594,31599492172
Bitcoin,15955577148,16816181641,15880706055,16716111328,16716111328,31526766675
Bitcoin,16685691406,17782919922,16564544922,17645406250,17645406250,39006849170
Bitcoin,17645191406,18393949219,17352906250,17804005859,17804005859,49064800278
Bitcoin,17803861328,18119546875,17382554688,17817089844,17817089844,36985055355
Bitcoin,17817083984,18773226563,17765794922,18621314453,18621314453,36992873940
Bitcoin,18370017578,18711425781,18000796875,18364121094,18364121094,42741112308
Bitcoin,18365015625,19348271484,18128656250,19107464844,19107464844,51469565009
Bitcoin,19104410156,19390964844,18581146484,18732121094,18732121094,43710357371
Bitcoin,17153914063,17445023438,16526423828,17108402344,17108402344,38886494645
Bitcoin,18178322266,19749263672,18178322266,19625835938,19625835938,47728480399
Bitcoin,19633769531,19845974609,18321921875,18802998047,18802998047,49633658712
Bitcoin,18801744141,19308330078,18347718750,19201091797,19201091797,37387697139
Bitcoin,19205925781,19566191406,18925785156,19445398438,19445398438,31930317405
Bitcoin,19446966797,19511404297,18697193359,18699765625,18699765625,33872388058
Bitcoin,19343128906,19411828125,18931142578,19191630859,19191630859,26896357742
Bitcoin,19191529297,19283478516,18269945313,18321144531,18321144531,31692288756
Bitcoin,18320884766,18626292969,17935546875,18553916016,18553916016,34420373071
Bitcoin,18553298828,18553298828,17957064453,18264992188,18264992188,25547132265
Bitcoin,18263929688,18268453125,17619533203,18058904297,18058904297,27919640985
Bitcoin,19144492188,19305099609,19012708984,19246644531,19246644531,22473997681
Bitcoin,19246919922,19525007813,19079841797,19417076172,19417076172,26741982541
Bitcoin,19418818359,21458908203,19298316406,21310597656,21310597656,44409011479
Bitcoin,21308351563,23642660156,21234675781,22805162109,22805162109,71378606374
Bitcoin,22806796875,23238601563,22399812500,23137960938,23137960938,40387896275
Bitcoin,23474455078,24059982422,22159367188,22803082031,22803082031,45852713981
Bitcoin,22794039063,23789902344,22430605469,23783029297,23783029297,44171632681
Bitcoin,23781974609,24024490234,22802646484,23241345703,23241345703,51146161904
Bitcoin,23240203125,23768337891,22777597656,23735949219,23735949219,41080759713
Bitcoin,26280822266,27389111328,26207640625,27084808594,27084808594,49056742893
Bitcoin,27081810547,27370720703,25987298828,27362437500,27362437500,45265946774
Bitcoin,27360089844,28937740234,27360089844,28840953125,28840953125,51287442704
Bitcoin,28841574219,29244876953,28201992188,29001720703,29001720703,46754964848
Bitcoin,32810949219,33440218750,28722755859,31971914063,31971914063,81163475344
Bitcoin,31977041016,34437589844,30221187500,33992429688,33992429688,67547324782
Bitcoin,34013613281,36879699219,33514035156,36824363281,36824363281,75289433811
Bitcoin,36833875000,40180367188,36491191406,39371042969,39371042969,84762141031
Bitcoin,39381765625,41946738281,36838636719,40797609375,40797609375,88107519480
Bitcoin,38346531250,38346531250,30549599609,35566656250,35566656250,123320567399
Bitcoin,35516359375,36568527344,32697976563,33922960938,33922960938,74773277909
Bitcoin,33915121094,37599960938,32584667969,37316359375,37316359375,69364315979
Bitcoin,37325109375,39966406250,36868562500,39187328125,39187328125,63615990033
Bitcoin,39156707031,39577710938,34659589844,36825367188,36825367188,67760757881
Bitcoin,36642234375,37755890625,36069804688,36069804688,36069804688,57244195486
Bitcoin,36050113281,36378328125,33570476563,35547750000,35547750000,66834573161
Bitcoin,35549398438,35552679688,30250750000,30825699219,30825699219,75643067688
Bitcoin,30817625000,33811851563,28953373047,33005761719,33005761719,77207272511
Bitcoin,32285798828,34802742188,32087787109,32366392578,32366392578,59897054838
Bitcoin,32358613281,32794550781,31030265625,32569849609,32569849609,60255421470
Bitcoin,32564029297,32564029297,29367138672,30432546875,30432546875,62576762015
Bitcoin,30441041016,31891300781,30023207031,31649605469,31649605469,78948162368
Bitcoin,34318671875,38406261719,32064814453,34316386719,34316386719,117894572511
Bitcoin,33114578125,34638214844,32384228516,33537175781,33537175781,61400400660
Bitcoin,33533199219,35896882813,33489218750,35510289063,35510289063,63088585433
Bitcoin,35510820313,37480187500,35443984375,37472089844,37472089844,61166818159
Bitcoin,37475105469,38592175781,36317500000,36926066406,36926066406,68838074392
Bitcoin,36931546875,38225906250,36658761719,38144308594,38144308594,58598066402
Bitcoin,38886828125,46203929688,38076324219,46196464844,46196464844,101467222687
Bitcoin,46184992188,48003722656,45166960938,46481105469,46481105469,91809846886
Bitcoin,46469761719,47145566406,43881152344,44918183594,44918183594,87301089896
Bitcoin,44898710938,48463468750,44187761719,47909332031,47909332031,81388911810
Bitcoin,47877035156,48745734375,46424976563,47504851563,47504851563,76555041196
Bitcoin,47944457031,50341101563,47201304688,49199871094,49199871094,77049582886
Bitcoin,49207277344,52533914063,49072378906,52149007813,52149007813,80820545404
Bitcoin,52140972656,52474105469,51015765625,51679796875,51679796875,52054723579
Bitcoin,51675980469,56113652344,50937277344,55888132813,55888132813,63495496918
Bitcoin,57532738281,57533390625,48967566406,54207320313,54207320313,92052420332
Bitcoin,54204929688,54204929688,45290589844,48824425781,48824425781,106102492824
Bitcoin,48835085938,51290136719,47213500000,49705332031,49705332031,63695521388
Bitcoin,49709082031,51948968750,47093851563,47093851563,47093851563,54506565949
Bitcoin,47180464844,48370785156,44454843750,46339761719,46339761719,350967941479
Bitcoin,45159503906,49784015625,45115093750,49631242188,49631242188,53891300112
Bitcoin,49612105469,50127511719,47228843750,48378988281,48378988281,47530897720
Bitcoin,48415816406,52535136719,48274320313,50538242188,50538242188,53220811975
Bitcoin,50522304688,51735089844,47656929688,48561167969,48561167969,52343816680
Bitcoin,48527031250,49396429688,46542515625,48927304688,48927304688,48625928883
Bitcoin,51174117188,52314070313,49506054688,52246523438,52246523438,48597428048
Bitcoin,52272968750,54824117188,51981832031,54824117188,54824117188,50912227385
Bitcoin,54824011719,57258253906,53290890625,56008550781,56008550781,57295577614
Bitcoin,55963179688,58091062500,54484593750,57805121094,57805121094,56772343595
Bitcoin,57821218750,57996621094,55376648438,57332089844,57332089844,55689944702
Bitcoin,61221132813,61597917969,59302316406,59302316406,59302316406,43901225564
Bitcoin,59267429688,60540992188,55393164063,55907199219,55907199219,66419369890
Bitcoin,55840785156,56833179688,53555027344,56804902344,56804902344,59749798599
Bitcoin,56825828125,58969816406,54528628906,58870894531,58870894531,60258313191
Bitcoin,58893078125,60116250000,54253578125,57858921875,57858921875,55746041000
Bitcoin,58309914063,58767898438,56005617188,57523421875,57523421875,51943414539
Bitcoin,57517890625,58471480469,54288156250,54529144531,54529144531,56521454974
Bitcoin,54511660156,55985441406,53470695313,54738945313,54738945313,56435023914
Bitcoin,54710488281,57262382813,52514332031,52774265625,52774265625,70567223787
Bitcoin,52726746094,53392386719,50856570313,51704160156,51704160156,67999812841
Bitcoin,55974941406,56610312500,55071113281,55950746094,55950746094,47686580918
Bitcoin,55947898438,58342097656,55139339844,57750199219,57750199219,57625587027
Bitcoin,57750132813,59447222656,57251550781,58917691406,58917691406,54414116432
Bitcoin,58930277344,59930027344,57726417969,58918832031,58918832031,65520826225
Bitcoin,57604839844,58913746094,57168675781,58758554688,58758554688,50749662970
Bitcoin,58760875000,59891296875,57694824219,59057878906,59057878906,60706272115
Bitcoin,59171933594,59479578125,57646808594,58192359375,58192359375,66058027988
Bitcoin,58186507813,58731144531,55604023438,56048937500,56048937500,75645303584
Bitcoin,56099914063,58338738281,55879085938,58323953125,58323953125,53053855641
Bitcoin,59846230469,60790554688,59289796875,60204964844,60204964844,46280252580
Bitcoin,60175945313,61253035156,59589875000,59893453125,59893453125,51828688519
Bitcoin,59890019531,63742285156,59869957031,63503457031,63503457031,69983454362
Bitcoin,63523753906,64863097656,61554796875,63109695313,63109695313,77451779687
Bitcoin,63075195313,63821671875,62208964844,63314011719,63314011719,60954381579
Bitcoin,60701886719,61057457031,52829535156,56216183594,56216183594,97468872758
